User_index,Segment_index,Segment,User,Label,MaliciousCommandsCount,Diff commands,Num of sequences,Seq_of_commands_repeated_3
15,69,69,15,2,1,1,99,1
15,70,70,15,2,1,1,99,1
15,71,71,15,2,13,29,16,23
15,72,72,15,2,9,22,7,6
15,73,73,15,2,45,48,9,0
15,74,74,15,2,3,5,5,5
15,75,75,15,2,12,27,11,10
15,76,76,15,2,11,27,6,5
15,77,77,15,2,8,16,6,5
15,78,78,15,2,8,15,62,4
15,79,79,15,2,1,1,99,1
15,80,80,15,2,24,24,16,6
15,81,81,15,2,1,1,99,1
15,82,82,15,2,1,1,99,1
15,83,83,15,2,11,23,31,2
15,84,84,15,2,13,22,0,8
15,85,85,15,2,9,17,37,2
15,86,86,15,2,2,2,97,1
15,87,87,15,2,8,20,20,2
15,88,88,15,2,2,4,4,5
15,89,89,15,2,7,17,4,7
15,90,90,15,2,15,24,2,1
15,91,91,15,2,10,21,4,12
15,92,92,15,2,15,31,3,1
15,93,93,15,2,11,17,1,1
15,94,94,15,2,33,34,12,0
15,95,95,15,2,16,27,6,6
15,96,96,15,2,38,39,10,0
15,97,97,15,2,19,31,7,8
15,98,98,15,2,10,16,15,1
15,99,99,15,2,11,25,23,18
15,100,100,15,2,19,25,15,0
15,101,101,15,2,11,28,43,1
15,102,102,15,2,5,10,2,5
15,103,103,15,2,7,15,7,7
15,104,104,15,2,11,23,8,16
15,105,105,15,2,12,26,11,4
15,106,106,15,2,4,8,35,7
15,107,107,15,2,6,11,14,2
15,108,108,15,2,4,5,14,2
15,109,109,15,2,3,4,14,1
15,110,110,15,2,3,4,14,1
15,111,111,15,2,3,4,15,1
15,112,112,15,2,3,4,14,1
15,113,113,15,2,4,5,14,2
15,114,114,15,2,6,9,15,3
15,115,115,15,2,3,4,14,1
15,116,116,15,2,3,4,15,1
15,117,117,15,2,4,5,14,2
15,118,118,15,2,3,4,14,1
15,119,119,15,2,6,10,16,2
15,120,120,15,2,9,22,9,15
15,121,121,15,2,17,30,15,5
15,122,122,15,2,11,27,10,15
15,123,123,15,2,9,18,20,2
15,124,124,15,2,3,4,14,1
15,125,125,15,2,5,8,15,3
15,126,126,15,2,3,4,14,1
15,127,127,15,2,3,4,14,1
15,128,128,15,2,8,17,15,7
15,129,129,15,2,4,7,13,2
15,130,130,15,2,3,4,14,1
15,131,131,15,2,6,10,14,2
15,132,132,15,2,18,20,10,11
15,133,133,15,2,3,4,14,1
15,134,134,15,2,3,4,14,1
15,135,135,15,2,6,9,15,1
15,136,136,15,2,6,10,15,3
15,137,137,15,2,3,4,14,1
15,138,138,15,2,3,4,14,1
15,139,139,15,2,3,4,14,1
15,140,140,15,2,3,4,14,1
15,141,141,15,2,6,10,15,2
15,142,142,15,2,4,5,14,2
15,143,143,15,2,18,22,15,3
15,144,144,15,2,11,14,14,10
15,145,145,15,2,14,17,15,13
15,146,146,15,2,18,22,10,17
15,147,147,15,2,3,4,14,1
15,148,148,15,2,6,10,14,2
15,149,149,15,2,3,4,14,1
16,0,0,16,0,42,46,5,0
16,1,1,16,0,31,35,12,0
16,2,2,16,0,31,35,8,0
16,3,3,16,0,33,37,9,0
16,4,4,16,0,33,37,12,0
16,5,5,16,0,32,36,9,0
16,6,6,16,0,31,35,13,0
16,7,7,16,0,33,37,10,0
16,8,8,16,0,31,35,8,0
16,9,9,16,0,33,37,8,0
16,10,10,16,0,40,40,7,5
16,11,11,16,0,36,36,10,0
16,12,12,16,0,32,32,10,0
16,13,13,16,0,42,42,11,0
16,14,14,16,0,41,41,7,0
16,15,15,16,0,39,39,7,0
16,16,16,16,0,32,32,9,0
16,17,17,16,0,39,39,11,0
16,18,18,16,0,25,25,5,15
16,19,19,16,0,47,47,7,0
16,20,20,16,0,41,41,10,0
16,21,21,16,0,32,32,8,7
16,22,22,16,0,38,39,14,7
16,23,23,16,0,26,26,12,10
16,24,24,16,0,39,39,11,0
16,25,25,16,0,43,43,10,5
16,26,26,16,0,40,40,8,0
16,27,27,16,0,39,39,9,6
16,28,28,16,0,35,35,6,0
16,29,29,16,0,45,45,12,0
16,30,30,16,0,29,29,9,5
16,31,31,16,0,43,44,8,0
16,32,32,16,0,40,40,12,0
16,33,33,16,0,49,49,3,0
16,34,34,16,0,48,48,7,0
16,35,35,16,0,23,23,12,11
16,36,36,16,0,42,42,10,0
16,37,37,16,0,33,33,8,0
16,38,38,16,0,25,27,10,5
16,39,39,16,0,40,40,10,0
16,40,40,16,0,29,29,12,6
16,41,41,16,0,40,40,10,0
16,42,42,16,0,46,46,6,0
16,43,43,16,0,43,43,7,0
16,44,44,16,0,36,36,7,5
16,45,45,16,0,28,28,6,0
16,46,46,16,0,31,31,12,5
16,47,47,16,0,43,43,8,0
16,48,48,16,0,38,38,8,0
16,49,49,16,0,43,43,8,0
16,50,50,16,2,36,36,6,0
16,51,51,16,2,35,35,6,0
16,52,52,16,2,28,28,7,0
16,53,53,16,2,21,21,10,11
16,54,54,16,2,36,37,8,0
16,55,55,16,2,28,28,8,0
16,56,56,16,2,34,34,8,0
16,57,57,16,2,33,33,4,0
16,58,58,16,2,29,29,9,5
16,59,59,16,2,11,14,13,8
16,60,60,16,2,33,34,7,0
16,61,61,16,2,35,35,9,0
16,62,62,16,2,20,21,8,7
16,63,63,16,2,34,35,10,0
16,64,64,16,2,30,32,8,0
16,65,65,16,2,19,19,11,12
16,66,66,16,2,20,20,10,2
16,67,67,16,2,36,36,10,0
16,68,68,16,2,34,34,8,0
16,69,69,16,2,44,44,5,0
16,70,70,16,2,38,38,9,0
16,71,71,16,2,41,41,14,0
16,72,72,16,2,41,41,4,0
16,73,73,16,2,45,45,10,0
16,74,74,16,2,36,36,8,0
16,75,75,16,2,30,30,13,0
16,76,76,16,2,38,39,15,0
16,77,77,16,2,34,34,10,0
16,78,78,16,2,50,50,9,0
16,79,79,16,2,23,23,8,2
16,80,80,16,2,42,42,8,0
16,81,81,16,2,35,35,7,8
16,82,82,16,2,48,48,10,0
16,83,83,16,2,36,36,6,0
16,84,84,16,2,29,29,10,0
16,85,85,16,2,37,37,13,0
16,86,86,16,2,44,44,7,0
16,87,87,16,2,17,17,15,9
16,88,88,16,2,34,38,7,5
16,89,89,16,2,33,37,10,0
16,90,90,16,2,33,37,12,0
16,91,91,16,2,34,38,8,0
16,92,92,16,2,39,41,15,0
16,93,93,16,2,35,39,9,0
16,94,94,16,2,34,38,8,0
16,95,95,16,2,34,38,12,0
16,96,96,16,2,34,38,7,0
16,97,97,16,2,41,45,11,0
16,98,98,16,2,42,43,18,0
16,99,99,16,2,35,40,14,13
16,100,100,16,2,34,36,9,0
16,101,101,16,2,42,45,10,0
16,102,102,16,2,34,34,13,0
16,103,103,16,2,39,39,7,7
16,104,104,16,2,40,40,8,0
16,105,105,16,2,47,47,9,0
16,106,106,16,2,33,33,8,0
16,107,107,16,2,34,39,11,0
16,108,108,16,2,36,36,9,0
16,109,109,16,2,34,34,9,0
16,110,110,16,2,34,34,10,0
16,111,111,16,2,33,33,8,0
16,112,112,16,2,34,34,10,0
16,113,113,16,2,35,35,9,0
16,114,114,16,2,36,36,7,0
16,115,115,16,2,31,31,8,0
16,116,116,16,2,40,40,12,0
16,117,117,16,2,36,36,4,0
16,118,118,16,2,35,35,18,13
16,119,119,16,2,29,31,7,3
16,120,120,16,2,34,38,10,0
16,121,121,16,2,35,39,10,0
16,122,122,16,2,34,38,10,0
16,123,123,16,2,47,47,11,0
16,124,124,16,2,33,37,13,0
16,125,125,16,2,33,37,9,0
16,126,126,16,2,34,38,10,0
16,127,127,16,2,30,34,10,0
16,128,128,16,2,33,37,12,0
16,129,129,16,2,35,39,8,0
16,130,130,16,2,31,35,7,0
16,131,131,16,2,34,38,9,0
16,132,132,16,2,32,36,12,0
16,133,133,16,2,36,40,8,0
16,134,134,16,2,33,37,10,0
16,135,135,16,2,33,37,11,0
16,136,136,16,2,27,29,21,0
16,137,137,16,2,43,44,9,6
16,138,138,16,2,50,50,8,0
16,139,139,16,2,28,28,8,5
16,140,140,16,2,21,22,16,9
16,141,141,16,2,34,34,9,0
16,142,142,16,2,34,34,10,0
16,143,143,16,2,36,39,7,5
16,144,144,16,2,31,35,10,0
16,145,145,16,2,33,37,9,0
16,146,146,16,2,33,37,9,0
16,147,147,16,2,28,32,12,0
16,148,148,16,2,33,37,6,0
16,149,149,16,2,39,43,11,0
17,0,0,17,0,16,21,10,6
17,1,1,17,0,15,20,8,5
17,2,2,17,0,19,27,18,0
17,3,3,17,0,20,26,16,0
17,4,4,17,0,14,14,12,5
17,5,5,17,0,12,13,8,4
17,6,6,17,0,13,14,14,24
17,7,7,17,0,12,13,12,9
17,8,8,17,0,12,13,10,15
17,9,9,17,0,11,11,13,24
17,10,10,17,0,12,13,8,13
17,11,11,17,0,14,15,14,5
17,12,12,17,0,6,6,14,1
17,13,13,17,0,6,6,14,1
17,14,14,17,0,6,6,14,1
17,15,15,17,0,6,6,14,1
17,16,16,17,0,7,7,14,2
17,17,17,17,0,15,16,14,12
17,18,18,17,0,11,11,11,8
17,19,19,17,0,14,16,19,10
17,20,20,17,0,13,14,21,11
17,21,21,17,0,6,6,14,1
17,22,22,17,0,6,6,14,1
17,23,23,17,0,6,6,14,1
17,24,24,17,0,15,16,13,3
17,25,25,17,0,11,11,17,3
17,26,26,17,0,10,11,10,5
17,27,27,17,0,12,13,11,3
17,28,28,17,0,12,12,16,6
17,29,29,17,0,12,12,9,12
17,30,30,17,0,13,13,15,8
17,31,31,17,0,20,20,15,11
17,32,32,17,0,17,17,14,13
17,33,33,17,0,14,14,14,3
17,34,34,17,0,18,18,15,8
17,35,35,17,0,20,20,18,11
17,36,36,17,0,20,20,12,7
17,37,37,17,0,17,17,19,2
17,38,38,17,0,18,18,15,6
17,39,39,17,0,21,21,13,11
17,40,40,17,0,20,20,14,6
17,41,41,17,0,19,19,20,6
17,42,42,17,0,13,13,20,3
17,43,43,17,0,19,19,18,7
17,44,44,17,0,17,17,18,5
17,45,45,17,0,17,17,15,11
17,46,46,17,0,10,10,12,6
17,47,47,17,0,11,11,11,11
17,48,48,17,0,16,16,25,12
17,49,49,17,0,25,26,30,16
17,50,50,17,2,24,24,19,5
17,51,51,17,2,20,21,22,2
17,52,52,17,2,19,23,22,6
17,53,53,17,2,23,27,23,0
17,54,54,17,2,22,26,29,0
17,55,55,17,2,22,22,19,6
17,56,56,17,2,20,21,27,0
17,57,57,17,2,36,36,13,0
17,58,58,17,2,23,23,19,5
17,59,59,17,2,20,21,21,2
17,60,60,17,2,23,24,20,5
17,61,61,17,2,22,22,21,5
17,62,62,17,2,22,22,18,7
17,63,63,17,2,22,22,19,12
17,64,64,17,2,22,22,22,11
17,65,65,17,2,22,22,19,11
17,66,66,17,2,31,31,11,0
17,67,67,17,2,23,23,21,0
17,68,68,17,2,21,21,21,2
17,69,69,17,2,21,21,19,2
17,70,70,17,2,22,22,18,6
17,71,71,17,2,10,10,35,2
17,72,72,17,2,6,6,14,1
17,73,73,17,2,22,22,27,23
17,74,74,17,2,15,15,16,2
17,75,75,17,2,19,19,42,6
17,76,76,17,2,6,6,14,1
17,77,77,17,2,8,8,15,1
17,78,78,17,2,22,22,21,2
17,79,79,17,2,22,22,41,1
17,80,80,17,2,6,6,14,1
17,81,81,17,2,11,11,14,2
17,82,82,17,2,29,34,17,0
17,83,83,17,2,22,22,19,0
17,84,84,17,2,22,22,16,7
17,85,85,17,2,22,22,19,6
17,86,86,17,2,22,22,19,6
17,87,87,17,2,22,22,16,0
17,88,88,17,2,22,22,19,5
17,89,89,17,2,22,22,20,7
17,90,90,17,2,22,22,17,5
17,91,91,17,2,23,27,27,0
17,92,92,17,2,20,24,24,6
17,93,93,17,2,22,26,23,0
17,94,94,17,2,22,26,27,0
17,95,95,17,2,22,22,20,7
17,96,96,17,2,23,28,32,4
17,97,97,17,2,18,18,27,13
17,98,98,17,2,21,21,30,17
17,99,99,17,2,6,6,14,1
17,100,100,17,2,21,21,19,3
17,101,101,17,2,21,21,20,7
17,102,102,17,2,18,18,21,1
17,103,103,17,2,16,21,27,10
17,104,104,17,2,22,22,19,0
17,105,105,17,2,22,22,19,6
17,106,106,17,2,22,22,23,2
17,107,107,17,2,21,21,18,6
17,108,108,17,2,17,21,32,2
17,109,109,17,2,1,5,51,9
17,110,110,17,2,1,5,50,17
17,111,111,17,2,1,5,56,24
17,112,112,17,2,23,25,19,5
17,113,113,17,2,20,20,21,2
17,114,114,17,2,21,21,19,2
17,115,115,17,2,23,23,24,5
17,116,116,17,2,22,22,20,5
17,117,117,17,2,20,26,18,0
17,118,118,17,2,22,22,20,6
17,119,119,17,2,23,23,20,7
17,120,120,17,2,22,22,17,6
17,121,121,17,2,17,21,11,5
17,122,122,17,2,12,16,41,3
17,123,123,17,2,22,22,18,6
17,124,124,17,2,21,21,22,7
17,125,125,17,2,23,23,18,7
17,126,126,17,2,21,21,16,5
17,127,127,17,2,22,23,21,6
17,128,128,17,2,22,23,16,6
17,129,129,17,2,23,23,19,6
17,130,130,17,2,21,21,19,3
17,131,131,17,2,22,22,20,7
17,132,132,17,2,22,22,25,7
17,133,133,17,2,21,21,18,3
17,134,134,17,2,22,22,31,7
17,135,135,17,2,8,8,14,1
17,136,136,17,2,37,37,12,7
17,137,137,17,2,22,22,19,3
17,138,138,17,2,21,21,21,3
17,139,139,17,2,22,22,17,5
17,140,140,17,2,22,22,21,5
17,141,141,17,2,20,20,19,2
17,142,142,17,2,15,15,25,12
17,143,143,17,2,22,22,23,7
17,144,144,17,2,10,19,13,19
17,145,145,17,2,21,21,25,3
17,146,146,17,2,20,20,16,2
17,147,147,17,2,17,17,20,2
17,148,148,17,2,19,19,28,12
17,149,149,17,2,21,21,18,3
18,0,0,18,0,14,14,52,7
18,1,1,18,0,20,23,34,4
18,2,2,18,0,24,24,17,0
18,3,3,18,0,30,30,12,0
18,4,4,18,0,18,20,16,5
18,5,5,18,0,17,18,10,6
18,6,6,18,0,12,12,1,2
18,7,7,18,0,29,30,14,0
18,8,8,18,0,18,19,15,3
18,9,9,18,0,22,25,22,5
18,10,10,18,0,14,14,19,8
18,11,11,18,0,34,34,11,0
18,12,12,18,0,41,41,6,0
18,13,13,18,0,41,42,10,0
18,14,14,18,0,32,32,11,0
18,15,15,18,0,22,22,9,6
18,16,16,18,0,20,20,11,9
18,17,17,18,0,30,30,14,0
18,18,18,18,0,46,49,8,0
18,19,19,18,0,25,28,15,7
18,20,20,18,0,25,28,10,0
18,21,21,18,0,44,45,9,0
18,22,22,18,0,37,38,7,5
18,23,23,18,0,26,26,15,0
18,24,24,18,0,16,19,40,23
18,25,25,18,0,20,21,24,11
18,26,26,18,0,45,47,3,0
18,27,27,18,0,34,35,25,0
18,28,28,18,0,26,27,16,0
18,29,29,18,0,29,30,8,0
18,30,30,18,0,25,25,22,5
18,31,31,18,0,17,18,9,9
18,32,32,18,0,19,19,12,10
18,33,33,18,0,23,23,16,0
18,34,34,18,0,31,31,10,0
18,35,35,18,0,18,18,5,7
18,36,36,18,0,23,23,7,19
18,37,37,18,0,24,24,7,6
18,38,38,18,0,27,27,11,0
18,39,39,18,0,15,16,7,7
18,40,40,18,0,29,30,8,2
18,41,41,18,0,29,31,27,18
18,42,42,18,0,32,34,19,0
18,43,43,18,0,32,33,11,0
18,44,44,18,0,20,20,23,10
18,45,45,18,0,30,30,4,0
18,46,46,18,0,32,32,14,0
18,47,47,18,0,22,23,31,1
18,48,48,18,0,19,20,16,5
18,49,49,18,0,18,18,1,13
18,50,50,18,2,22,22,20,0
18,51,51,18,2,9,18,4,2
18,52,52,18,2,44,44,21,0
18,53,53,18,2,30,30,16,5
18,54,54,18,2,19,19,7,18
18,55,55,18,2,11,21,6,3
18,56,56,18,2,33,33,6,0
18,57,57,18,2,14,14,13,18
18,58,58,18,2,19,20,12,6
18,59,59,18,2,21,21,12,5
18,60,60,18,2,16,16,4,5
18,61,61,18,2,20,23,12,5
18,62,62,18,2,19,19,6,7
18,63,63,18,2,17,17,2,8
18,64,64,18,2,16,16,1,13
18,65,65,18,2,31,31,10,0
18,66,66,18,2,9,18,5,7
18,67,67,18,2,18,18,4,8
18,68,68,18,2,17,17,1,12
18,69,69,18,2,26,26,5,7
18,70,70,18,2,28,31,13,5
18,71,71,18,2,21,21,9,2
18,72,72,18,2,19,19,9,2
18,73,73,18,2,25,25,8,6
18,74,74,18,2,17,17,5,8
18,75,75,18,2,32,33,8,8
18,76,76,18,2,18,18,1,8
18,77,77,18,2,26,26,6,8
18,78,78,18,2,10,21,7,7
18,79,79,18,2,18,18,2,7
18,80,80,18,2,24,27,4,5
18,81,81,18,2,19,23,20,0
18,82,82,18,2,34,36,5,0
18,83,83,18,2,16,16,0,4
18,84,84,18,2,28,28,2,7
18,85,85,18,2,33,34,26,3
18,86,86,18,2,34,38,12,0
18,87,87,18,2,17,17,3,12
18,88,88,18,2,15,15,0,7
18,89,89,18,2,25,25,3,7
18,90,90,18,2,16,16,8,10
18,91,91,18,2,17,17,8,6
18,92,92,18,2,17,17,4,9
18,93,93,18,2,15,15,6,8
18,94,94,18,2,14,14,3,4
18,95,95,18,2,16,16,2,8
18,96,96,18,2,9,16,4,3
18,97,97,18,2,23,23,1,5
18,98,98,18,2,32,32,2,8
18,99,99,18,2,9,16,4,3
18,100,100,18,2,38,38,15,0
18,101,101,18,2,32,32,8,0
18,102,102,18,2,35,36,25,0
18,103,103,18,2,17,17,1,10
18,104,104,18,2,17,17,1,12
18,105,105,18,2,33,33,5,5
18,106,106,18,2,17,17,0,15
18,107,107,18,2,18,19,3,5
18,108,108,18,2,21,27,15,0
18,109,109,18,2,7,12,83,1
18,110,110,18,2,0,1,99,1
18,111,111,18,2,17,24,10,2
18,112,112,18,2,0,1,99,1
18,113,113,18,2,0,1,99,1
18,114,114,18,2,0,1,99,1
18,115,115,18,2,0,1,99,1
18,116,116,18,2,17,21,38,15
18,117,117,18,2,23,23,3,10
18,118,118,18,2,18,21,15,2
18,119,119,18,2,22,22,0,8
18,120,120,18,2,30,31,11,0
18,121,121,18,2,17,17,9,13
18,122,122,18,2,19,19,1,5
18,123,123,18,2,30,31,12,0
18,124,124,18,2,13,13,0,4
18,125,125,18,2,11,11,0,14
18,126,126,18,2,15,15,0,3
18,127,127,18,2,13,13,0,11
18,128,128,18,2,24,25,8,5
18,129,129,18,2,17,17,0,7
18,130,130,18,2,15,15,2,7
18,131,131,18,2,8,8,2,4
18,132,132,18,2,23,23,2,11
18,133,133,18,2,11,11,0,2
18,134,134,18,2,16,16,2,5
18,135,135,18,2,31,32,5,9
18,136,136,18,2,12,27,3,2
18,137,137,18,2,15,19,14,16
18,138,138,18,2,26,27,10,5
18,139,139,18,2,27,27,4,8
18,140,140,18,2,27,27,19,9
18,141,141,18,2,15,15,4,10
18,142,142,18,2,21,21,3,3
18,143,143,18,2,15,15,0,12
18,144,144,18,2,14,19,15,3
18,145,145,18,2,35,36,10,6
18,146,146,18,2,15,15,16,4
18,147,147,18,2,43,44,6,0
18,148,148,18,2,16,18,14,20
18,149,149,18,2,20,20,17,3
19,0,0,19,0,31,32,24,0
19,1,1,19,0,29,31,18,5
19,2,2,19,0,18,20,54,13
19,3,3,19,0,17,18,47,12
19,4,4,19,0,8,8,48,8
19,5,5,19,0,12,12,31,7
19,6,6,19,0,15,15,26,25
19,7,7,19,0,17,18,29,9
19,8,8,19,0,9,9,26,4
19,9,9,19,0,22,24,45,4
19,10,10,19,0,18,21,33,8
19,11,11,19,0,17,18,77,1
19,12,12,19,0,49,50,10,0
19,13,13,19,0,31,31,11,0
19,14,14,19,0,23,23,16,8
19,15,15,19,0,17,20,30,11
19,16,16,19,0,20,25,20,6
19,17,17,19,0,32,32,23,16
19,18,18,19,0,23,24,29,17
19,19,19,19,0,36,36,19,0
19,20,20,19,0,31,31,8,0
19,21,21,19,0,33,33,13,0
19,22,22,19,0,37,37,33,2
19,23,23,19,0,31,31,16,0
19,24,24,19,0,31,31,13,0
19,25,25,19,0,28,28,11,0
19,26,26,19,0,31,31,34,2
19,27,27,19,0,17,19,51,11
19,28,28,19,0,7,7,12,1
19,29,29,19,0,14,14,17,15
19,30,30,19,0,10,10,13,4
19,31,31,19,0,8,8,12,1
19,32,32,19,0,12,12,12,4
19,33,33,19,0,14,19,12,5
19,34,34,19,0,9,9,12,1
19,35,35,19,0,9,9,12,1
19,36,36,19,0,7,7,12,1
19,37,37,19,0,7,7,13,1
19,38,38,19,0,7,7,12,1
19,39,39,19,0,12,13,15,6
19,40,40,19,0,11,11,14,2
19,41,41,19,0,10,10,14,2
19,42,42,19,0,11,11,15,1
19,43,43,19,0,10,10,12,1
19,44,44,19,0,7,7,12,1
19,45,45,19,0,7,7,13,1
19,46,46,19,0,7,7,12,1
19,47,47,19,0,14,15,13,5
19,48,48,19,0,22,27,15,5
19,49,49,19,0,23,32,13,0
19,50,50,19,2,18,27,16,0
19,51,51,19,2,24,29,9,7
19,52,52,19,2,37,45,9,0
19,53,53,19,2,41,50,13,0
19,54,54,19,2,13,21,18,7
19,55,55,19,2,19,26,3,7
19,56,56,19,2,11,19,2,3
19,57,57,19,2,14,21,3,6
19,58,58,19,2,3,7,0,4
19,59,59,19,2,3,7,0,2
19,60,60,19,2,4,9,0,3
19,61,61,19,2,4,9,0,2
19,62,62,19,2,3,7,0,2
19,63,63,19,2,4,8,1,3
19,64,64,19,2,7,12,1,2
19,65,65,19,2,4,8,1,2
19,66,66,19,2,13,17,11,8
19,67,67,19,2,4,8,1,3
19,68,68,19,2,9,13,0,2
19,69,69,19,2,10,14,4,2
19,70,70,19,2,12,16,11,6
19,71,71,19,2,4,8,0,3
19,72,72,19,2,5,13,0,6
19,73,73,19,2,14,17,10,7
19,74,74,19,2,14,18,1,7
19,75,75,19,2,4,8,0,4
19,76,76,19,2,3,6,1,3
19,77,77,19,2,10,19,7,7
19,78,78,19,2,14,17,10,13
19,79,79,19,2,13,19,3,4
19,80,80,19,2,11,18,12,22
19,81,81,19,2,23,30,13,11
19,82,82,19,2,13,23,14,4
19,83,83,19,2,13,16,11,12
19,84,84,19,2,12,21,11,9
19,85,85,19,2,5,8,0,15
19,86,86,19,2,8,13,0,2
19,87,87,19,2,8,11,9,2
19,88,88,19,2,13,21,7,14
19,89,89,19,2,10,18,10,11
19,90,90,19,2,11,19,8,2
19,91,91,19,2,34,42,5,7
19,92,92,19,2,18,21,4,2
19,93,93,19,2,10,18,6,11
19,94,94,19,2,12,20,10,4
19,95,95,19,2,10,16,1,1
19,96,96,19,2,12,18,30,9
19,97,97,19,2,9,13,6,12
19,98,98,19,2,6,9,7,2
19,99,99,19,2,10,18,9,7
19,100,100,19,2,10,18,15,6
19,101,101,19,2,3,7,0,1
19,102,102,19,2,11,19,6,7
19,103,103,19,2,16,25,6,0
19,104,104,19,2,17,25,9,7
19,105,105,19,2,37,38,9,0
19,106,106,19,2,15,19,13,28
19,107,107,19,2,9,13,0,4
19,108,108,19,2,16,25,6,0
19,109,109,19,2,10,18,8,9
19,110,110,19,2,11,17,4,8
19,111,111,19,2,4,7,1,3
19,112,112,19,2,13,22,14,6
19,113,113,19,2,4,7,0,2
19,114,114,19,2,12,18,8,3
19,115,115,19,2,12,19,14,4
19,116,116,19,2,4,10,2,18
19,117,117,19,2,20,30,18,11
19,118,118,19,2,17,27,6,6
19,119,119,19,2,7,11,1,8
19,120,120,19,2,15,23,7,4
19,121,121,19,2,12,20,5,4
19,122,122,19,2,11,15,9,4
19,123,123,19,2,13,26,7,6
19,124,124,19,2,20,22,11,11
19,125,125,19,2,14,18,11,6
19,126,126,19,2,11,20,11,7
19,127,127,19,2,14,21,5,10
19,128,128,19,2,36,40,9,0
19,129,129,19,2,7,12,14,7
19,130,130,19,2,13,24,5,1
19,131,131,19,2,29,29,7,0
19,132,132,19,2,15,23,14,6
19,133,133,19,2,15,26,12,0
19,134,134,19,2,10,20,5,3
19,135,135,19,2,7,11,17,4
19,136,136,19,2,31,31,8,0
19,137,137,19,2,34,34,16,0
19,138,138,19,2,31,31,11,0
19,139,139,19,2,31,32,10,5
19,140,140,19,2,28,31,17,5
19,141,141,19,2,11,20,6,18
19,142,142,19,2,12,20,7,14
19,143,143,19,2,23,32,15,0
19,144,144,19,2,26,27,19,0
19,145,145,19,2,19,20,22,7
19,146,146,19,2,7,8,19,9
19,147,147,19,2,19,20,20,8
19,148,148,19,2,23,24,19,0
19,149,149,19,2,45,48,9,0
20,0,0,20,0,23,29,22,0
20,1,1,20,0,29,29,14,1
20,2,2,20,0,23,23,42,16
20,3,3,20,0,5,6,5,4
20,4,4,20,0,11,15,24,3
20,5,5,20,0,11,16,30,4
20,6,6,20,0,4,6,4,2
20,7,7,20,0,10,13,4,6
20,8,8,20,0,7,8,13,3
20,9,9,20,0,7,8,2,3
20,10,10,20,0,9,12,5,1
20,11,11,20,0,3,3,0,3
20,12,12,20,0,4,4,5,1
20,13,13,20,0,20,23,12,1
20,14,14,20,0,15,18,13,15
20,15,15,20,0,14,16,9,8
20,16,16,20,0,12,14,6,11
20,17,17,20,0,11,13,6,14
20,18,18,20,0,13,16,6,6
20,19,19,20,0,12,14,5,5
20,20,20,20,0,12,14,6,6
20,21,21,20,0,12,14,7,15
20,22,22,20,0,12,14,6,2
20,23,23,20,0,13,16,11,13
20,24,24,20,0,13,16,13,7
20,25,25,20,0,18,21,12,11
20,26,26,20,0,17,21,10,6
20,27,27,20,0,21,27,14,0
20,28,28,20,0,18,21,10,6
20,29,29,20,0,18,20,15,5
20,30,30,20,0,11,16,11,13
20,31,31,20,0,14,17,13,8
20,32,32,20,0,14,18,14,7
20,33,33,20,0,14,17,11,10
20,34,34,20,0,11,13,14,10
20,35,35,20,0,9,11,13,5
20,36,36,20,0,14,20,11,15
20,37,37,20,0,11,17,12,12
20,38,38,20,0,11,14,10,6
20,39,39,20,0,10,15,13,13
20,40,40,20,0,13,18,11,8
20,41,41,20,0,13,16,12,19
20,42,42,20,0,14,17,12,8
20,43,43,20,0,14,18,14,8
20,44,44,20,0,12,15,13,6
20,45,45,20,0,12,16,11,10
20,46,46,20,0,10,14,12,5
20,47,47,20,0,11,15,13,10
20,48,48,20,0,9,11,13,9
20,49,49,20,0,16,18,13,8
20,50,50,20,2,10,12,11,9
20,51,51,20,2,11,13,12,4
20,52,52,20,2,11,13,11,6
20,53,53,20,2,9,11,14,8
20,54,54,20,2,12,15,13,12
20,55,55,20,2,8,10,13,8
20,56,56,20,2,10,12,14,13
20,57,57,20,2,8,10,12,13
20,58,58,20,2,8,10,12,7
20,59,59,20,2,17,22,17,8
20,60,60,20,2,12,15,12,8
20,61,61,20,2,13,17,11,7
20,62,62,20,2,12,15,12,8
20,63,63,20,2,12,16,11,7
20,64,64,20,2,20,23,12,6
20,65,65,20,2,18,22,12,3
20,66,66,20,2,25,30,29,0
20,67,67,20,2,12,16,11,8
20,68,68,20,2,12,15,11,8
20,69,69,20,2,13,17,11,14
20,70,70,20,2,12,16,12,8
20,71,71,20,2,12,17,10,8
20,72,72,20,2,15,19,14,16
20,73,73,20,2,14,19,15,3
20,74,74,20,2,13,17,11,8
20,75,75,20,2,14,17,10,7
20,76,76,20,2,14,17,10,13
20,77,77,20,2,13,16,11,12
20,78,78,20,2,20,22,11,11
20,79,79,20,2,14,18,11,6
20,80,80,20,2,13,16,6,8
20,81,81,20,2,15,18,13,12
20,82,82,20,2,15,19,8,12
20,83,83,20,2,23,30,20,0
20,84,84,20,2,13,16,12,4
20,85,85,20,2,13,16,10,8
20,86,86,20,2,13,16,11,7
20,87,87,20,2,14,18,12,8
20,88,88,20,2,27,28,31,0
20,89,89,20,2,13,17,11,7
20,90,90,20,2,15,21,11,7
20,91,91,20,2,19,25,15,6
20,92,92,20,2,12,15,12,5
